Title,SJR,H index,Total Docs. (1999),Total Docs. (3years),Total Refs.,Est. value (USD) (1999),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of Veterinary Medical Education,0.115,47,0,38,0,0.0,1,0.0,0.973684211,38,0.0,0.0,29,University of Toronto Press
Materia Medica Polona,0.115,7,0,38,0,0.0,4,0.0,0.947368421,38,0.0,0.0,28,Centrum Medyczne Ksztalcenia Podyplomowego
Medical Law International,0.115,15,6,32,381,13406.0,6,0.333333333,0.84375,32,0.1,63.5,32,SAGE Publications Inc.
Medicina Cutanea Ibero-Latino-Americana,0.115,12,44,157,980,98307.0,10,0.1,0.936305732,155,0.04,22.27,49,"Catedra Universitario, Facultad de Medicina"
"Mitteilungen - Versuchsanstat fur Wasserbau, Hydrologie und Glaziologie, ETH Zurich",0.115,10,4,81,493,8937.0,5,0.0,0.950617284,81,0.06,123.25,32,Eidgenossischen Technischen Hochschule Zurich
Musicae Scientiae,0.115,51,10,18,339,22343.0,5,0.2,0.722222222,18,0.28,33.9,28,SAGE Publications Inc.
Nutrition Bulletin,0.115,56,39,108,360,87136.0,9,0.111111111,0.935185185,99,0.1,9.23,58,John Wiley and Sons Ltd
Osiris,0.115,36,4,11,0,8937.0,2,0.0,0.818181818,11,0.18,0.0,37,University of Chicago Press
Pennsylvania Geographer,0.115,6,17,32,370,37982.0,4,0.0,0.90625,32,0.05,21.76,45,Pennsylvania Geographical Society
Perspectives on Political Science,0.115,9,16,49,129,35748.0,2,0.0,0.959183673,49,0.06,8.06,36,Routledge
Physical Oceanography,0.115,14,24,114,328,53622.0,4,0.0,0.964912281,114,0.03,13.67,25,Marine Hydrophysical Institute of RAS
Polarforschung,0.115,30,30,34,769,67028.0,2,0.0,0.941176471,34,0.09,25.63,37,Copernicus Publications
Politics,0.115,45,0,9,0,0.0,1,0.0,0.888888889,9,0.11,0.0,51,SAGE Publications Inc.
Revista de soldadura,0.115,1,0,20,0,0.0,2,0.0,0.9,20,0.11,0.0,4,Centro Nacional de Investigaciones Metalurgicas
Romanian Journal of Internal Medicine,0.115,29,21,83,149,46919.0,8,0.0,0.915662651,82,0.06,7.1,33,Walter de Gruyter GmbH
Roumanian Archives of Microbiology and Immunology,0.115,19,26,63,0,58091.0,2,0.0,0.968253968,63,0.03,0.0,25,Institutul Cantacuzino
Studies in Latin American Popular Culture,0.115,9,8,46,205,17874.0,2,0.0,0.956521739,46,0.04,25.63,28,"College of Humanities, Department  of Spanish and Portuguese, University of Arizona"
Symposium series (Society for Applied Microbiology),0.115,13,0,7,0,0.0,1,0.0,0.857142857,7,0.14,0.0,3,Blackwell Science
Telma (discontinued),0.115,8,12,50,274,26811.0,5,0.0,0.9,50,0.13,22.83,36,Deutsche Gesellschaft fur Moor- und Torfkunde e.V.
The Pharos of Alpha Omega Alpha-Honor Medical Society. Alpha Omega Alpha,0.115,8,61,165,39,136290.0,14,0.0,0.945454545,96,0.12,0.64,45,Alpha Omega Alpha Honor Medical Society
Tijdschrift voor Psychotherapie,0.115,1,0,47,0,0.0,2,0.0,0.978723404,47,0.0,0.0,22,Bohn Stafleu van Loghum
Vasomed,0.115,9,41,117,313,91604.0,13,0.0,0.923076923,112,0.11,7.63,29,WPV Wirtschafts- und Praxisverlag GmbH
Verhandlungen der Gesellschaft fur Okologie,0.115,12,0,205,0,0.0,22,0.0,0.912195122,205,0.07,0.0,15,Gesellschaft fur Okologie
Veterinary Technician,0.115,5,42,153,194,93839.0,3,0.333333333,0.980392157,153,0.03,4.62,18,Veterinary Learning Systems
Visceral Medicine,0.115,36,67,335,2130,149695.0,28,0.214285714,0.937313433,322,0.08,31.79,10,S. Karger AG
Wuji Cailiao Xuebao/Journal of Inorganic Materials,0.115,30,172,475,1996,384292.0,12,0.083333333,0.981052632,475,0.03,11.6,33,Science Press
American demographics,0.114,6,4,20,0,8923.0,3,0.0,0.85,20,0.21,0.0,10,Media Central
Angeiologie,0.114,7,96,105,708,214143.0,5,0.4,0.961904762,103,0.06,7.38,61,Editions ESKA
Annual Quality Congress Transactions,0.114,11,122,455,350,272140.0,13,0.0,0.975824176,452,0.02,2.87,15,American Society for Quality
Assessment for Effective Intervention,0.114,34,8,7,118,17845.0,1,1.0,0.857142857,7,0.14,14.75,35,SAGE Publications Inc.
Australian Journal of Otolaryngology,0.114,9,38,109,58,84765.0,8,0.0,0.935779817,100,0.07,1.53,14,Australian Society of Otolaryngology Head &amp; Neck Surgery Ltd.
Bulletin of Engineering Geology and the Environment,0.114,95,27,105,546,60228.0,14,0.214285714,0.904761905,105,0.22,20.22,30,Springer Verlag
CAP today / College of American Pathologists,0.114,6,59,127,0,131609.0,12,0.0,0.921259843,127,0.09,0.0,13,College of American Pathologists
Clinical Kinesiology,0.114,13,12,42,312,26768.0,8,0.0,0.857142857,42,0.04,26.0,30,Turnkey Publishing Inc.
Communications International (London),0.114,3,29,459,0,64689.0,1,0.0,0.997821351,459,0.0,0.0,9,Emap Media Ltd.
Datamation,0.114,8,0,582,0,0.0,33,0.0,0.951890034,582,0.07,0.0,13,EarthWeb
Dermatology nursing / Dermatology Nurses' Association,0.114,23,40,104,426,89226.0,14,0.0,0.884615385,97,0.13,10.65,20,"Jannetti Publications, Inc."
"Environmental Technology (Atlanta, Georgia)",0.114,2,0,27,0,0.0,4,0.0,0.888888889,27,0.13,0.0,3,Adams Business Media
Forest Research,0.114,20,66,160,718,147223.0,1,0.0,0.99375,160,0.01,10.88,37,Chinese Academy of Forestry
Gazi Medical Journal,0.114,9,7,28,197,15615.0,1,0.0,0.964285714,27,0.05,28.14,34,Galenos Publishing House
German Studies Review,0.114,18,16,49,998,35691.0,2,0.0,0.959183673,49,0.06,62.38,33,Johns Hopkins University Press
Herz Kreislauf,0.114,6,142,239,2012,316754.0,34,0.058823529,0.90376569,226,0.13,14.17,28,Richard Pflaum Verlag GmbH und Co.
Hospital Materiel Management Quarterly,0.114,11,56,134,24,124917.0,9,0.0,0.932835821,134,0.08,0.43,23,Aspen Publishers Inc.
Indian Journal of Public Health,0.114,38,39,78,16,86996.0,4,0.0,0.948717949,68,0.04,0.41,64,Wolters Kluwer Medknow Publications
Indiana medicine : the journal of the Indiana State Medical Association,0.114,4,0,33,0,0.0,2,0.0,0.939393939,33,0.0,0.0,13,Indiana State Medical Association
Informacao Psiquiatrica,0.114,4,28,86,491,62458.0,8,0.125,0.930232558,82,0.1,17.54,4,Editora Cientifica Nacional Ltda
Insect Science,0.114,66,48,141,728,107072.0,4,0.25,0.971631206,141,0.03,15.17,32,Wiley-Blackwell Publishing Ltd
International Journal of Business Performance Management,0.114,26,21,7,519,46844.0,1,1.0,0.857142857,7,0.14,24.71,28,Inderscience Enterprises Ltd
International Journal of Care Coordination,0.114,22,17,60,215,37921.0,6,0.333333333,0.9,52,0.1,12.65,14,SAGE Publications Ltd
International Journal of Mathematics and Mathematical Sciences,0.114,46,0,114,0,0.0,6,0.0,0.956140351,114,0.0,0.0,42,John Wiley and Sons Ltd
JEUR,0.114,8,45,106,605,100380.0,12,0.166666667,0.896226415,95,0.09,13.44,23,Elsevier Masson s.r.l.
Journal of School Nursing,0.114,47,40,95,128,89226.0,9,0.0,0.926315789,84,0.03,3.2,35,SAGE Publications Inc.
"Journal of the Institution of Engineers (India), Part PR: Production Engineering Division",0.114,9,11,41,126,24537.0,2,0.0,0.951219512,41,0.0,11.45,21,Institution of Engineers (India)
JournГ©es annuelles de diabГ©tologie de l'HГґtel-Dieu,0.114,7,22,82,685,49074.0,6,0.0,0.926829268,82,0.07,31.14,41,Editions Flammarion
Kanzo/Acta Hepatologica Japonica,0.114,13,86,381,1523,191837.0,19,0.0,0.960629921,376,0.06,17.71,61,Japan Society of Hepatology
Kyobu geka. The Japanese journal of thoracic surgery,0.114,13,235,746,200,524205.0,47,0.0,0.943699732,746,0.06,0.85,60,"Nankodo Co., Ltd."
"Labour, Capital and Society",0.114,15,6,24,222,13384.0,2,0.5,0.958333333,24,0.13,37.0,33,"Labour, Capital and Society"
McGill Journal of Medicine,0.114,27,11,56,22,24537.0,3,0.0,0.964285714,49,0.03,2.0,16,"McGill University, School fof Nursing"
Measuring Business Excellence,0.114,56,41,100,72,91457.0,4,0.25,0.96,100,0.04,1.76,29,Emerald Group Publishing Ltd.
Medycyna Pracy,0.114,26,40,209,327,89226.0,14,0.0,0.947368421,207,0.07,8.18,61,Nofer Institute of Occupational Medicine
"Memoirs of the School of Engineering, Nagoya University",0.114,5,4,12,175,8923.0,3,0.0,0.75,12,0.14,43.75,12,Nagoya Daigaku
Neuropsychiatrie de l'Enfance et de l'Adolescence,0.114,21,85,280,1007,189606.0,24,0.0,0.917857143,280,0.09,11.85,47,Elsevier Masson s.r.l.
Nieren- und Hochdruckkrankheiten (discontinued),0.114,9,74,295,1664,165069.0,22,0.409090909,0.93220339,295,0.09,22.49,41,Dustri-Verlag Dr. Karl Feistle
Pipes and Pipelines International,0.114,11,49,90,173,109302.0,5,0.4,0.944444444,90,0.07,3.53,35,Scientific Surveys Ltd.
Pravention und Rehabilitation (discontinued),0.114,8,26,73,387,57997.0,7,0.0,0.931506849,72,0.11,14.88,26,Dustri-Verlag Dr. Karl Feistle
Progress in Biochemistry and Biophysics,0.114,24,176,422,2024,392596.0,27,0.37037037,0.940758294,422,0.06,11.5,30,"Institute of Biophysics,Chinese Academy of Sciences"
Przeglad Epidemiologiczny,0.114,23,47,197,46,104841.0,21,0.0,0.913705584,189,0.1,0.98,72,Panstwowy Zaklad Higieny/National Institute of Hygiene
Psiquiatria Biologica,0.114,9,36,70,791,80304.0,4,0.5,0.942857143,66,0.06,21.97,30,Elsevier Espana S.L.U
Public Library Quarterly,0.114,24,23,56,181,51305.0,2,0.5,0.964285714,46,0.06,7.87,46,Routledge
Rehab management,0.114,9,45,127,31,100380.0,9,0.0,0.929133858,127,0.05,0.69,21,"CurAnt Communications, Inc."
Research and Clinical Forums,0.114,8,11,166,64,24537.0,23,0.0,0.891566265,155,0.18,5.82,7,Wells Medical Ltd
Revista Mexicana de Ciencias Farmaceuticas,0.114,11,25,47,505,55766.0,2,0.0,0.957446809,44,0.04,20.2,19,Asociacion Farmaceutica Mexicana A.C.
Rossiiskii fiziologicheskii zhurnal imeni I.M. Sechenova / Rossiiskaia akademiia nauk,0.114,18,178,335,1289,397057.0,32,0.0,0.913432836,335,0.1,7.24,19,Nauka Publishers
Russian Journal of Inorganic Chemistry,0.114,41,384,1148,5848,856573.0,40,0.15,0.969512195,1148,0.03,15.23,30,Pleiades Publishing
Southern California interdisciplinary law journal,0.114,5,3,9,0,6692.0,5,0.0,0.666666667,9,0.63,0.0,8,University of Southern California
Textile Dyer and Printer,0.114,4,4,40,6,8923.0,1,0.0,0.975,40,0.04,1.5,11,Sevak Publications
Transactions of the SAEST (Society for Advancement of Electrochemical Science and Technology),0.114,12,24,37,313,53536.0,2,0.5,0.945945946,37,0.04,13.04,24,Society for Advancement of Electrochemical Science and Technology
Trialog,0.114,2,0,33,0,0.0,1,0.0,0.96969697,33,0.0,0.0,9,Vereinigung zur Wissenschaftlichen Erforschung des Planens and Bauens in Entwicklungslaendem eV
Acta Biologica Szegediensis,0.113,34,10,58,239,22270.0,4,0.25,0.948275862,58,0.07,23.9,27,University of Szeged
Acta Medica Auxologica,0.113,4,1,7,20,2227.0,2,0.0,0.857142857,7,0.67,20.0,30,Istituto Auxologico Italiano
Acta Oeconomica,0.113,21,16,36,514,35633.0,3,0.333333333,0.916666667,36,0.11,32.13,29,Akademiai Kiado ZRt.
Adicciones,0.113,40,41,105,1265,91309.0,11,0.0,0.914285714,104,0.07,30.85,31,Edita Socidrogalcohol
Advances in Medical Sciences,0.113,51,27,199,0,60130.0,17,0.0,0.924623116,195,0.07,0.0,20,Medical University of Bialystok
Akupunktur,0.113,4,26,65,220,57903.0,4,0.0,0.969230769,62,0.08,8.46,18,Medizinisch Literarische Verlagsgesellschaft mbH
American clinical laboratory,0.113,14,36,63,39,80173.0,10,0.0,0.904761905,56,0.17,1.08,13,International Scientific Communications Inc.
American Nurse,0.113,5,44,214,13,97990.0,12,0.0,0.948598131,184,0.07,0.3,43,American Nurses Association
Annales de Radiologie,0.113,7,0,63,0,0.0,9,0.0,0.873015873,62,0.11,0.0,38,Expansion Scientifique Francaise
Archaeological Reports,0.113,11,2,5,0,4454.0,1,0.0,0.8,5,0.33,0.0,70,Cambridge University Press
Australian Journal of Medical Science,0.113,7,14,201,269,31179.0,5,0.4,0.980099502,193,0.03,19.21,24,Australian Institute of Medical Scientists
Blaetter der DGVFM,0.113,8,0,56,0,0.0,1,0.0,0.982142857,56,0.0,0.0,53,Springer Verlag
Boletim Paranaense de Geosciencias,0.113,14,13,36,310,28951.0,2,0.5,0.944444444,36,0.04,23.85,25,Universidade Federal do Parana
Bulletin. Geothermal Resources Council,0.113,7,0,68,0,0.0,3,0.0,0.955882353,68,0.02,0.0,16,Geothermal Resources Council
Bulletin Trimestriel - Societe Geologique de Normandie et des Amis du Museum du Havre,0.113,9,15,27,301,33406.0,3,0.333333333,0.925925926,27,0.0,20.07,11,Editions du Museum du Havre
Cambridge Opera Journal,0.113,17,12,41,723,26724.0,10,0.6,0.780487805,40,0.29,60.25,37,Cambridge University Press
China Report,0.113,20,17,65,564,37860.0,1,0.0,0.984615385,65,0.02,33.18,39,Sage Publications India Pvt. Ltd
Chinese Journal of Obstetrics and Gynecology,0.113,25,176,485,542,391959.0,26,0.0,0.956701031,462,0.03,3.08,46,Chinese Medical Journals Publishing House Co.Ltd
Clinical Cornerstone,0.113,39,28,14,459,62357.0,4,0.0,0.714285714,14,0.29,16.39,12,Excerpta Medica
CRC Reports,0.113,3,0,4,0,0.0,2,0.0,0.5,4,0.5,0.0,20,Coordinating Research Council Inc.
Data Communications,0.113,6,65,314,0,144757.0,27,0.0,0.933121019,314,0.11,0.0,6,Mcgraw Hill
Ecology and Civil Engineering,0.113,10,22,9,324,48995.0,1,1.0,0.888888889,9,0.11,14.73,27,Ecology and Civil Engineering Society
Farmaceutski Glasnik,0.113,7,44,74,192,97990.0,2,0.5,0.972972973,74,0.03,4.36,38,Hrvatsko Farmaceutsko Drustvo
Geophysical Journal,0.113,6,21,190,507,46768.0,9,0.888888889,0.952631579,190,0.05,24.14,13,Gordon and Breach Science Publishers
Good Clinical Practice Journal,0.113,5,53,120,140,118033.0,5,0.0,0.975,79,0.06,2.64,13,PJB Publications Ltd.
Guangzi Xuebao/Acta Photonica Sinica,0.113,27,247,450,1916,550078.0,17,0.411764706,0.964444444,450,0.04,7.76,29,Chinese Optical Society
Holocaust and Genocide Studies,0.113,24,12,38,1235,26724.0,11,0.272727273,0.736842105,38,0.27,102.92,39,Oxford University Press
Hygiene + Medizin,0.113,13,6,25,175,13362.0,5,0.0,0.84,25,0.22,29.17,45,mhp-Verlag GmbH
Intensiv- und Notfallbehandlung (discontinued),0.113,6,17,61,505,37860.0,9,0.0,0.885245902,58,0.2,29.71,29,Dustri-Verlag Dr. Karl Feistle
International Journal of Sustainable Development,0.113,32,27,8,731,60130.0,1,1.0,0.875,8,0.13,27.07,28,Inderscience Enterprises Ltd
Internet and Higher Education,0.113,124,15,31,296,33406.0,6,0.0,0.870967742,31,0.24,19.73,28,Elsevier B.V.
Journal for Healthcare Quality,0.113,36,44,108,0,97990.0,9,0.0,0.916666667,106,0.08,0.0,34,Lippincott Williams and Wilkins Ltd.
Journal of Culinary Science and Technology,0.113,28,0,25,0,0.0,1,0.0,0.96,25,0.0,0.0,20,Taylor and Francis Ltd.
Journal of Developing Societies,0.113,33,12,54,428,26724.0,3,0.333333333,0.944444444,54,0.06,35.67,41,SAGE Publications Ltd
"Journal of insurance medicine (New York, N.Y.)",0.113,23,11,106,4,24497.0,5,0.0,0.962264151,95,0.06,0.36,32,American Academy of Insurance Medicine
Journal of Light and Visual Environment,0.113,21,14,28,137,31179.0,4,0.25,0.928571429,28,0.21,9.79,40,The Illuminating Engineering Institute of Japan
Journal of Structural Chemistry,0.113,40,133,437,2948,296196.0,23,0.0,0.95194508,437,0.06,22.17,65,Pleiades Publishing
Journal of the Japanese Orthopaedic Association,0.113,2,0,69,0,0.0,3,0.0,0.956521739,69,0.04,0.0,36,Springer Verlag
Labour/Le Travail,0.113,19,21,56,0,46768.0,6,0.0,0.910714286,56,0.03,0.0,33,Athabasca University
Man in India (discontinued),0.113,16,0,53,0,0.0,2,0.0,0.962264151,53,0.0,0.0,40,Man In India
Mikologiya I Fitopatologiya,0.113,16,67,211,1125,149212.0,11,0.090909091,0.947867299,211,0.03,16.79,29,Russian Academy of Sciences
Nervenheilkunde,0.113,18,120,311,3092,267245.0,41,0.195121951,0.881028939,302,0.14,25.77,43,Georg Thieme Verlag
New Scientist,0.113,20,2196,4185,263,4890575.0,164,0.0,0.967741935,4148,0.04,0.12,53,Reed Business Information Ltd
New York Law School law review. New York Law School,0.113,3,0,7,0,0.0,1,0.0,0.857142857,7,0.0,0.0,10,New York Law School
New Zealand Dental Journal,0.113,23,27,84,112,60130.0,5,0.0,0.952380952,67,0.05,4.15,63,New Zealand Dental Association
Nippon rinsho. Japanese journal of clinical medicine,0.113,23,1258,2403,15334,2801613.0,153,0.0,0.943404078,2403,0.05,12.19,56,"Nipponrinsho Co., Inc."
Nursing,0.113,28,278,908,89,619116.0,23,0.043478261,0.97907489,878,0.03,0.32,55,Lippincott Williams and Wilkins Ltd.
"Pacific Policy Paper of the Australian National University, National Centre for Development Studies",0.113,5,1,13,32,2227.0,3,0.0,0.769230769,13,0.23,32.0,4,Australian National University
Parallax,0.113,35,56,117,796,124714.0,5,0.2,0.957264957,94,0.04,14.21,30,Routledge
Pharmazeutische Zeitung,0.113,7,674,1844,2042,1501023.0,32,0.25,0.984273319,1337,0.02,3.03,43,Govi-Verlag Pharmazeutischer Verlag GmbH
Phlebolymphology (discontinued),0.113,15,19,16,326,42314.0,4,1.0,0.75,13,0.27,17.16,22,Servier International
Praxis,0.113,18,391,1021,3970,870772.0,80,0.1125,0.925563173,946,0.07,10.15,33,Hogrefe Publishing GmbH &amp; Co. KG
Prikladnaya Biokhimiya i Mikrobiologiya,0.113,24,112,367,2834,249428.0,76,0.0,0.825613079,367,0.19,25.3,45,Izdatel'stvo Nauka
Printed Circuit Design,0.113,4,49,9,18,109125.0,1,1.0,0.888888889,9,0.0,0.37,15,Miller Freeman Publications Inc.
Proceedings of the Institution of Civil Engineers: Transport,0.113,30,22,92,238,48995.0,8,0.375,0.923913043,92,0.05,10.82,34,ICE Publishing
Przeglad Geograficzny,0.113,17,21,73,575,46768.0,2,0.5,0.97260274,73,0.02,27.38,46,Polska Akademia Nauk
Reports of Practical Oncology and Radiotherapy,0.113,39,10,50,159,22270.0,3,0.666666667,0.96,49,0.12,15.9,27,Via Medica
Revista Portuguesa de Cardiologia,0.113,32,183,336,2384,407548.0,24,0.0,0.943452381,318,0.09,13.03,45,Sociedade Portuguesa de Cardiologia
Revue Medicale de Bruxelles,0.113,14,101,237,1015,224931.0,22,0.045454545,0.924050633,236,0.08,10.05,45,Association des Medecins anciens etudiats de l'Universite libre de Bruxelles (A.M.U.B.)
Sang Thrombose Vaisseaux,0.113,9,157,351,2409,349645.0,54,0.203703704,0.874643875,311,0.13,15.34,35,John Libbey Eurotext
Sciences et Techniques de l'Animal de Laboratoire,0.113,3,9,24,130,20043.0,2,0.5,0.916666667,24,0.0,14.44,11,Societe Francaise d'Experimentation Animale
Scientific Drilling,0.113,30,4,42,33,8908.0,3,0.0,0.928571429,42,0.08,8.25,20,Copernicus Publications
Stomach and Intestine,0.113,9,109,260,1536,242747.0,14,0.0,0.946153846,260,0.06,14.09,28,Igaku-Shoin Ltd
Theoretical Foundations of Chemical Engineering,0.113,30,86,282,1330,191525.0,8,0.125,0.978723404,282,0.02,15.47,49,Pleiades Publishing
Tijdschrift voor Psychiatrie,0.113,18,78,188,1996,173709.0,15,0.0,0.936170213,174,0.09,25.59,53,Uitgeverij Boom
Tzu Chi Medical Journal,0.113,29,50,88,889,111352.0,4,0.0,0.954545455,88,0.05,17.78,29,Wolters Kluwer Medknow Publications
Ulster Medical Journal,0.113,35,28,118,281,62357.0,10,0.0,0.93220339,113,0.06,10.04,77,Ulster Medical Society
Volta Review,0.113,32,30,47,833,66811.0,10,0.0,0.829787234,47,0.22,27.77,30,Alexander Graham Bell Association
Wall Street journal (Eastern ed.),0.113,8,6,24,0,13362.0,2,0.0,0.916666667,21,0.11,0.0,20,"Dow Jones &amp; Co., Inc."
Acta Arachnologica,0.112,17,15,62,214,33351.0,5,0.2,0.919354839,62,0.08,14.27,83,Arachnological Society of Japan
Acta Cientifica Venezolana,0.112,15,32,123,362,71148.0,4,0.25,0.975609756,122,0.04,11.31,47,Edificio FundaVAC - AsoVAC
Acta Neurologica Taiwanica,0.112,28,28,67,545,62255.0,1,0.0,0.985074627,67,0.01,19.46,28,Neurological Society R.O.C (Taiwan)
Acta Stomatologica Belgica,0.112,8,0,35,0,0.0,4,0.0,0.914285714,35,0.0,0.0,33,Acta Medica Belgica
Aggiornamento Pediatrico,0.112,2,25,20,585,55585.0,1,1.0,0.95,19,0.05,23.4,13,Aggiornamento Pediatrico
Aktuelle Chirurgie,0.112,5,0,131,0,0.0,11,0.0,0.946564885,131,0.05,0.0,25,Georg Thieme Verlag
America,0.112,5,5,38,0,11117.0,4,0.0,0.921052632,35,0.12,0.0,34,America Press Inc.
Anales de la Real Academia Nacional de Farmacia (discontinued),0.112,10,15,39,682,33351.0,2,1.0,0.948717949,39,0.08,45.47,31,Real Academia Nacional de Farmacia
Archivos de Cardiologia de Mexico,0.112,21,69,186,1060,153414.0,13,0.0,0.940860215,172,0.07,15.36,24,Instituto Nacional de Cardiologia Ignazio Chavez
Asia-Pacific Journal of Public Health,0.112,53,20,28,363,44468.0,2,0.5,0.928571429,27,0.0,18.15,37,SAGE Publications Inc.
Biofizika,0.112,20,197,658,2951,438008.0,48,0.0,0.93768997,651,0.07,14.98,59,Izdatel'stvo Nauka
Business and Commercial Aviation,0.112,2,13,230,0,28904.0,2,0.0,0.991304348,230,0.01,0.0,7,Mcgraw Hill
Cahiers de Sociologie et de Demographie Medical,0.112,10,20,30,0,44468.0,4,0.0,0.9,30,0.17,0.0,40,Centre de Sociologie et Demographie Medicales
Cerrahpasa Tip Dergisi,0.112,1,2,13,50,4447.0,1,0.0,0.923076923,13,0.0,25.0,4,University of Istanbul
Cesko-Slovenska Dermatologie,0.112,6,17,37,226,37798.0,1,0.0,0.972972973,37,0.04,13.29,76,Czech Medical Association J.E. Purkyne
Chinese Journal of Electronics,0.112,34,106,241,795,235679.0,11,0.181818182,0.958506224,241,0.04,7.5,28,Institute of Electrical and Electronics Engineers Inc.
Chongqing Jianzhu Daxue Xuebao/Journal of Chongqing Jianzhu University,0.112,13,148,22,733,329062.0,2,0.0,0.909090909,22,0.09,4.95,11,China Int Publ Trading Corp
Christian Century,0.112,3,0,13,0,0.0,2,0.0,0.846153846,13,0.17,0.0,31,Christian Century Foundation
Ciencia and Engenharia/ Science and Engineering Journal,0.112,7,21,15,234,46691.0,1,0.0,0.933333333,15,0.07,11.14,22,Universidade Federal de Uberlandia
"Comparative Studies of South Asia, Africa and the Middle East",0.112,38,15,36,1616,33351.0,4,0.25,0.916666667,36,0.06,107.73,29,Duke University Press
Cumberland law review,0.112,2,0,5,0,0.0,1,0.0,0.8,4,0.2,0.0,11,Samford University
Current opinion in cosmetic dentistry,0.112,4,0,15,0,0.0,1,0.0,0.933333333,15,0.07,0.0,4,"Current Science, Inc."
Dissolution Technologies,0.112,38,17,37,62,37798.0,9,0.0,0.810810811,29,0.12,3.65,29,Dissolution Technologies Inc
Early Music History,0.112,18,8,17,998,17787.0,2,0.5,0.882352941,17,0.17,124.75,39,Cambridge University Press
Ecos - A Review of Conservation (discontinued),0.112,11,34,53,225,75595.0,4,0.5,0.924528302,53,0.03,6.62,39,British Association of Nature Conservationists
English Studies,0.112,23,30,91,1319,66702.0,6,0.166666667,0.934065934,91,0.1,43.97,106,Taylor and Francis Ltd.
Farmaceuticky Obzor (discontinued),0.112,7,25,93,596,55585.0,4,0.0,0.956989247,93,0.06,23.84,45,Postgraduate Medical and Pharmaceutical School
Fiziologicheskii Zhurnal Imeni I.M. Sechenova,0.112,6,0,166,0,0.0,17,0.0,0.909638554,166,0.0,0.0,5,Nauka Publishers
Frontiers (discontinued),0.112,28,23,69,1099,51138.0,4,0.0,0.942028986,69,0.06,47.78,26,University of Nebraska Press
Geology of Ore Deposits,0.112,32,38,117,888,84489.0,4,0.25,0.965811966,117,0.04,23.37,29,Pleiades Publishing
"GWF, Wasser - Abwasser",0.112,11,74,206,892,164531.0,8,0.0,0.975728155,193,0.04,12.05,53,Vulkan-Verlag GmbH
Health Information and Libraries Journal,0.112,53,26,56,0,57808.0,2,0.0,0.964285714,56,0.02,0.0,25,Wiley-Blackwell Publishing Ltd
History of Religions,0.112,29,9,32,340,20011.0,8,0.0,0.78125,32,0.14,37.78,32,University of Chicago Press
Hoitotiede,0.112,5,0,43,0,0.0,3,0.0,0.930232558,43,0.07,0.0,8,Hoitotieteiden Tutkimusseura
Imagerie de la Femme,0.112,9,40,106,729,88936.0,13,0.307692308,0.91509434,102,0.15,18.23,21,Elsevier Masson s.r.l.
Indian Journal of Earth Sciences,0.112,8,9,44,130,20011.0,3,0.333333333,0.931818182,44,0.04,14.44,27,Indian Society of Earth Sciences
International Electronic Journal for Leadership in Learning,0.112,15,25,18,478,55585.0,3,0.333333333,0.888888889,18,0.17,19.12,13,University of Calgary Press
International journal of health care quality assurance incorporating Leadership in health services,0.112,16,10,33,67,22234.0,3,0.0,0.909090909,25,0.09,6.7,10,Emerald Group Publishing Ltd.
International Journal of Trauma Nursing,0.112,10,40,89,177,88936.0,5,0.2,0.943820225,51,0.04,4.43,8,Mosby Inc.
International Journal of Urban Sciences,0.112,34,18,19,279,40021.0,2,0.5,0.894736842,16,0.11,15.5,28,Taylor and Francis Ltd.
Japanese Journal of Ecology,0.112,15,35,99,1246,77819.0,5,0.0,0.949494949,99,0.04,35.6,44,Tohoku University
Journal of African Languages and Linguistics,0.112,18,6,16,241,13340.0,5,0.4,0.8125,16,0.33,40.17,45,De Gruyter Mouton
Journal of American Studies,0.112,21,20,59,1211,44468.0,8,0.125,0.898305085,57,0.08,60.55,59,Cambridge University Press
"Journal of Microwaves, Optoelectronics and Electromagnetic Applications",0.112,24,10,16,98,22234.0,1,1.0,0.9375,16,0.06,9.8,15,Sociedade Brasileira de Microondas e Optoeletronica (SBMO)
Journal of Sexual Aggression,0.112,46,10,16,197,22234.0,6,0.166666667,0.75,16,0.5,19.7,30,Taylor and Francis Ltd.
Journal of Statistical Software,0.112,187,6,16,119,13340.0,3,0.333333333,0.8125,16,0.17,19.83,29,University of California at Los Angeles
"Kokubyo Gakkai zasshi. The Journal of the Stomatological Society, Japan",0.112,11,34,125,153,75595.0,13,0.0,0.896,125,0.12,4.5,52,Kokubyo Gakkai
Lasers and Optronics,0.112,2,9,19,2,20011.0,1,0.0,0.947368421,19,0.06,0.22,12,High Tech Publications
Libres,0.112,14,4,19,53,8894.0,1,1.0,0.947368421,17,0.0,13.25,29,Nanyang Technological University
Mediterranean Quarterly,0.112,20,42,140,938,93382.0,4,0.25,0.971428571,140,0.02,22.33,24,Duke University Press
Metal Science and Heat Treatment,0.112,33,100,336,1269,222339.0,12,0.0,0.970238095,336,0.03,12.69,67,Springer New York
OCLC Newsletter,0.112,3,0,58,0,0.0,3,0.0,0.948275862,58,0.08,0.0,7,"OCLC - Online Computer Library Center, Inc."
